wn_synset,bn:id,pos,lemmata EN,definition,lemmata ES,is it related to music?,note
,bn:03616475n,,"national_socialist_black_metal, nsbm, anti-semitism_in_black_metal, national_socialistic_black_metal, neo-nazi_black_metal, national_socialist_metal, aryan_black_metal, national_socialist_satanic_metal, fascist_satanic_metal, nazi_metal, national_socialist_pagan_metal, hitlerist_satanic_metal, nazi_black_metal, hitlerist_black_metal, fascist_black_metal, national_socialist_viking_metal","National Socialist black metal, also known as NSBM, Aryan black metal, and Neo-Nazi black metal, is a political movement and sub-genre within the black metal music scene that promotes neo-Nazism, and Fascist and white supremacist ideologies.",metal_nazi,YES,
,bn:03616475n,,"national_socialist_black_metal, nsbm, anti-semitism_in_black_metal, national_socialistic_black_metal, neo-nazi_black_metal, national_socialist_metal, aryan_black_metal, national_socialist_satanic_metal, fascist_satanic_metal, nazi_metal, national_socialist_pagan_metal, hitlerist_satanic_metal, nazi_black_metal, hitlerist_black_metal, fascist_black_metal, national_socialist_viking_metal","National Socialist black metal, also known as NSBM, Aryan black metal, and Neo-Nazi black metal, is a political movement and sub-genre within the black metal music scene that promotes neo-Nazism, and Fascist and white supremacist ideologies.",metal_pagano_socialista_nacionalista,YES,
,bn:03616475n,,"national_socialist_black_metal, nsbm, anti-semitism_in_black_metal, national_socialistic_black_metal, neo-nazi_black_metal, national_socialist_metal, aryan_black_metal, national_socialist_satanic_metal, fascist_satanic_metal, nazi_metal, national_socialist_pagan_metal, hitlerist_satanic_metal, nazi_black_metal, hitlerist_black_metal, fascist_black_metal, national_socialist_viking_metal","National Socialist black metal, also known as NSBM, Aryan black metal, and Neo-Nazi black metal, is a political movement and sub-genre within the black metal music scene that promotes neo-Nazism, and Fascist and white supremacist ideologies.",metal_satánico_hitleriano,YES,
,bn:03616475n,,"national_socialist_black_metal, nsbm, anti-semitism_in_black_metal, national_socialistic_black_metal, neo-nazi_black_metal, national_socialist_metal, aryan_black_metal, national_socialist_satanic_metal, fascist_satanic_metal, nazi_metal, national_socialist_pagan_metal, hitlerist_satanic_metal, nazi_black_metal, hitlerist_black_metal, fascist_black_metal, national_socialist_viking_metal","National Socialist black metal, also known as NSBM, Aryan black metal, and Neo-Nazi black metal, is a political movement and sub-genre within the black metal music scene that promotes neo-Nazism, and Fascist and white supremacist ideologies.",metal_negro_fascista,YES,
,bn:03616475n,,"national_socialist_black_metal, nsbm, anti-semitism_in_black_metal, national_socialistic_black_metal, neo-nazi_black_metal, national_socialist_metal, aryan_black_metal, national_socialist_satanic_metal, fascist_satanic_metal, nazi_metal, national_socialist_pagan_metal, hitlerist_satanic_metal, nazi_black_metal, hitlerist_black_metal, fascist_black_metal, national_socialist_viking_metal","National Socialist black metal, also known as NSBM, Aryan black metal, and Neo-Nazi black metal, is a political movement and sub-genre within the black metal music scene that promotes neo-Nazism, and Fascist and white supremacist ideologies.",metal_vikingo_socialista_nacionalista,YES,
,bn:02624442n,,"nashville_tuning, high_strung_tuning, high-strung_guitar, high-string_guitar, highstrung_guitar, nashville_strung_guitar","Nashville or high strung tuning refers to the practice of replacing the wound E, A, D and G strings on a six-string guitar with lighter gauge strings to allow tuning an octave higher than standard.",afinación_nashville,YES,
,bn:02624442n,,"nashville_tuning, high_strung_tuning, high-strung_guitar, high-string_guitar, highstrung_guitar, nashville_strung_guitar","Nashville or high strung tuning refers to the practice of replacing the wound E, A, D and G strings on a six-string guitar with lighter gauge strings to allow tuning an octave higher than standard.",afinación_de_la_cuerda_alta,YES,
,bn:02624442n,,"nashville_tuning, high_strung_tuning, high-strung_guitar, high-string_guitar, highstrung_guitar, nashville_strung_guitar","Nashville or high strung tuning refers to the practice of replacing the wound E, A, D and G strings on a six-string guitar with lighter gauge strings to allow tuning an octave higher than standard.",guitarra_de_cuerda_alta,YES,
,bn:02624442n,,"nashville_tuning, high_strung_tuning, high-strung_guitar, high-string_guitar, highstrung_guitar, nashville_strung_guitar","Nashville or high strung tuning refers to the practice of replacing the wound E, A, D and G strings on a six-string guitar with lighter gauge strings to allow tuning an octave higher than standard.",guitarra_de_cuerda_nashville,YES,
,bn:00750438n,,"narodna_muzika, folk_muzika","Narodna muzika also called Folk muzika means folk music in the South Slavic languages; Bosnian, Bulgarian, Macedonian, Montenegrin and Serbian.",narodna_muzika,YES,
,bn:00750438n,,"narodna_muzika, folk_muzika","Narodna muzika also called Folk muzika means folk music in the South Slavic languages; Bosnian, Bulgarian, Macedonian, Montenegrin and Serbian.",folk_muzika,YES,
,bn:02393811n,,naattupurapaattu,Naattupura Paattu is a form of Tamil folk music and Tamil folk culture.,naattupurapaattu,YES,
,bn:01039716n,,"na_mele_paleoleo, mele, mele_paleoleo",Nā mele paleoleo is a contemporary form of Hawaiian music that cuts and mixes American hip hop with Hawaiian rapping.,na_mele_paleoleo,YES,
,bn:01039716n,,"na_mele_paleoleo, mele, mele_paleoleo",Nā mele paleoleo is a contemporary form of Hawaiian music that cuts and mixes American hip hop with Hawaiian rapping.,mele,YES,
,bn:01039716n,,"na_mele_paleoleo, mele, mele_paleoleo",Nā mele paleoleo is a contemporary form of Hawaiian music that cuts and mixes American hip hop with Hawaiian rapping.,mele_paleoleo,YES,
,bn:02148751n,,"mutu, mutettu",A mutu is a type of improvised sung poetry found in Sardinia.,mutu,YES,
,bn:02148751n,,"mutu, mutettu",A mutu is a type of improvised sung poetry found in Sardinia.,mutettu,YES,
,bn:02423699n,,mute_violin,The mute violin is a violin without or with a very shallow sound box.,violín_mudo,YES,
,bn:01849860n,,musical_syntax,"When analysing the regularities and structure of music as well as the processing of music in the brain, certain findings lead to the question of whether music is based on a syntax that could be compared with linguistic syntax.",sintaxis_musical,YES,
,bn:02298197n,,musical_similarity,The notion of musical similarity is particularly complex because there are numerous dimensions of similarity.,semejanza_musical,YES,
,bn:02424001n,,"musical_repertoire, repertoire","Musical repertoire is a collection of music pieces played by an individual musician or ensemble, or composed for a particular instrument or group of instruments, voice or choir.",repertorio_musical,YES,
,bn:01306582n,,"musical_plagiarism, music_plagiarism, plagiarized_music",Music plagiarism is the use or close imitation of another author's music while representing it as one's own original work.,plagio_musical,YES,
,bn:01306582n,,"musical_plagiarism, music_plagiarism, plagiarized_music",Music plagiarism is the use or close imitation of another author's music while representing it as one's own original work.,música_plagiada,YES,
,bn:01411689n,,"musical_memory, music-related_memory, memorizing_memory","The ability to remember music-related information, such as melodic content and other progressions of tones or pitches.",memoria_musical,YES,
,bn:01411689n,,"musical_memory, music-related_memory, memorizing_memory","The ability to remember music-related information, such as melodic content and other progressions of tones or pitches.",memoria_relacionada_a_la_música,YES,
,bn:03768956n,,musical_historicism,"Musical historicism signifies the use of historical materials, structures, styles, techniques, media, conceptual content, etc., whether by a single composer or those associated with a particular school, movement, or period.",historicismo_musical,YES,
,bn:02297250n,,musical_guest,"A musical guest is a singer, band, or other musician who makes a brief musical appearance on a television program of a non-musical nature.",hésped_musical,YES,
,bn:01519462n,,musica_poetica,Musica poetica was a term commonly applied to the art of composing music in sixteenth- and seventeenth-century German schools and universities.,música_poética,YES,
,bn:01383183n,,music_without_sound,"Music without sound can refer to music that falls outside the range of human hearing or to compositions, such as visual music, that are analogous to or suggestive of conventional music but in media other than sound, such as color, shape, position, motion and literature.",música_sin_sonido,YES,
,bn:00183743n,,music_tourism,"Music tourism is the act of visiting a city or town, to see a music festival or other music performances.",turismo_musical,YES,
,bn:00556128n,,music_session,A music session is a social gathering of musicians and singers who perform music in a relatively informal context.,sesión_musical,YES,
,bn:01356679n,,"music_radio, radio",Music radio is a radio format in which music is the main broadcast content.,radio_musical,YES,
,bn:01356679n,,"music_radio, radio",Music radio is a radio format in which music is the main broadcast content.,radio,YES,
,bn:01884385n,,music_popularity_index,"A music popularity index is a recorded music ranking, classified by popularity, which can be measured in many different ways.",índice_de_popularidad_de_música,YES,
,bn:03483246n,,"music_on_demand, music-on-demand",Music-on-demand is a music distribution model conceived with the growth of two-way computing and telecommunications in the early 1990s.,música_por_encargo,YES,
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",música_de_las_antiguas_antillas_neerlandesas,YES,
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",música_curasao,YES,
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",música_de_curasao,YES,
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",música_de_bonaire_y_curacao,YES,
,bn:03884798n,,"music_of_the_former_netherlands_antilles, curacao_music, music_of_curacao, music_of_bonaire_and_curaçao, music_of_the_netherlands_antilles, music_of_netherlands_antilles_and_aruba, music_of_bonaire, bonaire_music, music_of_bonaire_and_curacao, music_of_aruba, dutch_antillean_music, music_of_saba, music_of_sint_eustatius, music_of_the_dutch_antilles, music_of_aruba_and_the_netherlands_antilles, curaçao_music, music_of_aruba_and_the_dutch_antilles, music_of_sint_maarten, music_of_saint_eustatius","The music of the former Netherlands Antilles is a mixture of native, African and European elements, and is closely connected with trends from neighboring countries such as Venezuela and Colombia and islands such as Puerto Rico, Cuba, Santo Domingo, Haiti, Martinique, Trinidad, Dominica, and Guadeloupe.",música_de_las_antillas_neerlandesas,YES,
