wn_synset,bn:id,pos,lemmata EN,definition,lemmata FR,is it related to music?
,bn:00151229n,,"timeline_of_alternative_rock, alternative_rock_timeline, timeline_of_britpop","Alternative rock is generally understood to have begun in the late 1970s and early 1980s, primarily in the United Kingdom, starting with proto-punk, punk, post-punk, and new wave.",chronologie_du_rock_alternatif,YES
,bn:00178038n,,amplified_cactus,An amplified cactus is a cactus plant used as a musical instrument.,cactus_amplifié,YES
,bn:00279104n,,division,"In music, division refers to a type of ornamentation or variation common in 16th- and 17th-century music in which each note of a melodic line is ""divided"" into several shorter, faster-moving notes, often by a rhythmic repetition of a simple musical device such as the trill, turn or cambiata on each note in turn, or by the introduction of nonchord tones or arpeggio figures.",division,YES
,bn:00332053n,,hong_kong_musical_tongue_twister,A Hong Kong musical tongue twister is a melody rhyme that follow a musical tune.,virelangue_musicales_de_hong_kong,YES
,bn:00384089n,,"collegiate_a_cappella, collegiate_a_capela, collegiate_a-cappella, college_a_cappella, arch_sing, collegiate_acappella, collegiate_a_cappella_ensembles","Collegiate a cappella ensembles are college-affiliated singing groups, primarily in the United States and, increasingly, the United Kingdom and Ireland, that perform entirely without musical instruments.",ensembles_collégiaux_a_cappella,YES
,bn:00407374n,,"tune-family, tune_family, tune_families","In folk music a tune-family is, ""a seeming multiplicity of melodies,"" reducible, ""to a small number of 'models' or sets.""",tune-family,YES
,bn:00436256n,,hymn_concertato,"The Hymn concertato is a genre of hymn arrangement for choir in which varied treatments of stanzas are written out, all based on the familiar tune, and almost always ending with a verse for the congregation to join on.",hymne_concertato,YES
,bn:00441578n,,moodbar,Moodbar is a computer visualization used for navigating within a piece of music or any other recording on a digital audio track.,moodbar,YES
,bn:00535671n,,"needle_time, needle-time",Needle time was created in the United Kingdom by the Musicians' Union and Phonographic Performance Limited to restrict the amount of recorded music that could be transmitted by the BBC during any 24-hour period.,needle_time,YES
,bn:00607427n,,mata-kantiga,"Mata-kantiga is a Malay genre of music of Portuguese origin, very similar to other Portuguese folk music, like the Desgarrada, to Repente, Cururu and Trova.",mata-kantiga,YES
,bn:00618237n,,bukkehorn,"A bukkehorn or bockhorn, also called ″Billy Goat Horn″ in English, is an ancient Scandinavian musical instrument, made from the horn of a ram or a goat.",bukkehorn,YES
,bn:00626759n,,"croatian_popular_music, popular_music_in_croatia, croatian_pop_and_rock_scene, croatian_rock, croatian_pop_and_rock",Croatian popular music is the popular music of Croatia.,musique_populaire_croate,YES
,bn:00628159n,,venezuelan_rock,"Venezuelan rock is rock music from Venezuela, the most common being based on Rock en Español.",rock_vénézuélien,YES
,bn:00633186n,,"cymbal_choke, choke_cymbal, choke_cymbals","In percussion, cymbal choke is a drum stroke or push which consists of striking a cymbal with a drum stick held in one hand and then immediately grabbing the cymbal with another hand, or more rarely, with the same hand.",cymbal_choke,YES
,bn:00634282n,,religious_music_in_iran,Religious music in Iran is rich in melodies and genres.,musique_réligieuse_en_iran,YES
,bn:00637178n,,seraphine,"The seraphine is an early keyed wind instrument, something of a cross between a reed organ and an accordion, being more similar to the former.",seraphine,YES
,bn:00637464n,,"slovenian-style_polka, cleveland-style_polka",Slovenian-style polka is an American style of polka in the Slovenian tradition.,style_slovène_de_polka,YES
,bn:00644344n,,environmentalism_in_music,"Environmentalism has occasionally been a topic in music, primarily since the 1940s.",environnementalisme_dans_la_musique,YES
,bn:00647113n,,taiwanese_rock,"The Taiwanese rock scene is nurtured by regular festivals, notably the annual Spring Scream, Hohaiyan and Formoz festivals.",rock_de_taiwan,YES
,bn:00649504n,,indonesian_hip_hop,Indonesian hip hop is hip hop music performed in Indonesia.,hip_hop_indonésien,YES
,bn:00651310n,,"pashto_music, music_of_nwfp, pashtun_music",Pashto music is commonly performed in Afghanistan and Pakistan among Pashtun people.,musique_pashto,YES
,bn:00651310n,,"pashto_music, music_of_nwfp, pashtun_music",Pashto music is commonly performed in Afghanistan and Pakistan among Pashtun people.,musique_pachtoune,YES
,bn:00662367n,,"madih_nabawi, madih, madih_an-nabawi","Madih nabawi, one of the principal religious genres of Arabic music, is a song form dedicated to expressing praises, love and devotion for the prophet Muhammad and his family.",madih_nabawi,YES
,bn:00662367n,,"madih_nabawi, madih, madih_an-nabawi","Madih nabawi, one of the principal religious genres of Arabic music, is a song form dedicated to expressing praises, love and devotion for the prophet Muhammad and his family.",madih_nabaoui,YES
,bn:00667893n,,dj_big_band,A DJ big band is a large musical ensemble made of a large number of DJ's.,dj_big_band,YES
,bn:00674929n,,"big_band_remote, big_band_remotes","A big band remote was a remote broadcast, popular on radio during the 1930s and 1940s, involving a coast-to-coast live transmission of a big band.",big_band_remote,YES
,bn:00682057n,,"serbian_rock, rock_music_in_serbia, serbian_rock_music",Serbian rock is the rock music scene of Serbia.,rock_serbe,YES
,bn:00682103n,,"rock_music_in_bosnia_and_herzegovina, bosnian_rock",The rock music of Bosnia and Herzegovina mostly developed during the time when Bosnia was part of socialist Yugoslavia.,musique_rock_en_bosnie-herzégovine,YES
,bn:00709593n,,"irish_traditional_music_session, irish_jam_session, seisiún, irish_sessions, seisiun, irish_jam_sessions, irish_session",Irish traditional music sessions are mostly informal gatherings at which people play Irish traditional music.,session_de_musique_traditionnelle_irlandaise,YES
,bn:00710285n,,"entrainment, beat_induction, foot_tapping",Entrainment in the biomusicological sense refers to the synchronization of organisms to an external perceived rhythm such as human music and dance.,entraînement,YES
,bn:00711086n,,wordless_functional_analysis,Wordless functional analysis is a method of musical analysis developed in the 1950s by the Austrian-born British musician and writer Hans Keller.,analise_fonctionnelle_sans_mots,YES
,bn:00737478n,,kotar,A kotar is a type of prepared guitar with a sound reminiscent of the koto.,kotar,YES
,bn:00739902n,,"dhaki, dhakis","Dhakis are traditional drummers who play the dhak during Hindu festivals, primarily in Bengal.",dhaki,YES
,bn:00741640n,,indonesian_popular_music_recordings,"Recorded music is a reflection of modern Indonesian history and culture—specifically class consciousness, economics and post-colonial identity.",enregistrements_de_musique_populaire_indonesienne,YES
,bn:00745036n,,armenian_opera,Armenian opera is the art of opera in Armenia or opera by Armenian composers.,opéra_arménienne,YES
,bn:00745238n,,"pueblo_music, hopi_music, zuni_music","Pueblo music includes the music of the Hopi, Zuni, Taos Pueblo, San Ildefonso, Santo Domingo, and many other Puebloan peoples, and according to Bruno Nettl features one of the most complex Native American musical styles on the continent.",musique_pueblo,YES
,bn:00749587n,,navajo_music,"Navajo music is music made by Navajos, mostly hailing from the Four Corners region of the Southwestern United States and the territory of the Navajo Nation.",musique_navajo,YES
,bn:00750438n,,"narodna_muzika, folk_muzika","Narodna muzika also called Folk muzika means folk music in the South Slavic languages; Bosnian, Bulgarian, Macedonian, Montenegrin and Serbian.",narodna_muzika,YES
,bn:00751680n,,resheto,The resheto is a Ukrainian percussive folk instrument.,resheto,YES
,bn:00751975n,,"incomplete_repetition, aabc_form","Incomplete repetition is a musical form featuring two large sections, the second being a partial or incomplete re-presentation or repetition of the first.",repétition_incomplète,YES
,bn:00753886n,,yuman_music,"Yuman music is the music of Yumans, a group of Native American tribes from what is now Southern California and Baja California.",musique_yuman,YES
,bn:00764459n,,kirikoketa,The kirikoketa is a specialized Basque music wooden device akin to the txalaparta and closely related to working activities.,kirikoketa,YES
,bn:00781959n,,"cântec_batrânesc, cantec_batranesc",Cântec batrânesc is a traditional form of ballad which originates from Romania.,cântec_batrânesc,YES
,bn:00781959n,,"cântec_batrânesc, cantec_batranesc",Cântec batrânesc is a traditional form of ballad which originates from Romania.,cantec_batranesc,YES
,bn:00783163n,,"systematic_musicology, systematische_musikwissenschaft, systematic_music_theory","Systematic musicology is an umbrella term, used mainly in Central Europe, for several subdisciplines and paradigms of musicology.",musicologie_systématique,YES
,bn:00791135n,,"sioux_music, dakota_music, nakota_music, lakota_music","The Sioux are a large group of Native Americans generally divided into three subgroups: Lakota, Dakota and Nakota.",musique_sioux,YES
,bn:00791149n,,iroquois_music,The Iroquois is a confederacy of six Native American tribes.,musique_iroquoise,YES
,bn:00795601n,,stutter_edit,"The stutter edit is the rhythmic repetition of small fragments of audio, occurring as the common 16th note repetition, but also as 64th notes and beyond, with layers of digital signal processing operations in a rhythmic fashion based on the overall length of the host tempo.",édition_de_bégaiement,YES
,bn:00805165n,,ambiophonics,"Ambiophonics is a method in the public domain that employs digital signal processing and two loudspeakers directly in front of the listener in order to improve reproduction of stereophonic and 5.1 surround sound for music, movies, and games in home theaters, gaming PCs, workstations, or studio monitoring applications.",ambiophonie,YES
,bn:00809924n,,afrocubanismo,"Afrocubanismo was an artistic and social movement in black-themed Cuban culture with origins in the 1920s, as in works by the cultural anthropologist Fernando Ortiz.",afrocubanismo,YES
,bn:00817931n,,"dappan_koothu, tappaankuthu, dappankuthu, dappanguthu, tappankuthu, dappaankuthu, tapanguchi, dappaan_koothu",Dappan Koothu is a folk dance and music genre with an emphasis on percussion performed in the South Indian state of Tamil Nadu.,dappan_koothu,YES
,bn:00821669n,,"zoroastrian_music, zarathustran_music",Zoroastrian music is a genre of religious music that accompanies religious and traditional rites among the Zoroastrian people.,musique_zoroastrienne,YES
,bn:00825954n,,"psychoanalysis_and_music, music&psychoanalysis","Music has the ability to open doors, which allow us to see beyond a typical conversation or thought process.",psycho-analise_et_musique,YES
,bn:00840901n,,educational_music,"Educational music, is a genre of music in which songs, lyrics, or other musical elements are used as a method of teaching and/or learning.",musique_éducative,YES
,bn:00842254n,,"harmonica_techniques, blues-harp, cross_harping, cross_harp","There are numerous techniques available for harmonica, including bending, overbending, and tongue blocking.",techniques_de_harmonica,YES
,bn:00850157n,,"rockism, rockism_and_poptimism, rockist, rockists","Rockism is the belief that rock music is dependent on values such as authenticity and artfulness, and that such values elevate the genre over other forms of popular music.",rockisme,YES
,bn:00892042n,,"canadian_classical_music, canadian_composition, canadian_compositions","In Canada, classical music includes a range of musical styles rooted in the traditions of Western or European classical music that European settlers brought to the country from the 17th century and onwards.",musique_classique_canadienne,YES
,bn:00896539n,,"pakistani_hip_hop, pakistani_hip_hop_music, urdu_hip_hop, urdu_rap, punjabi_rap, pakistani_underground_music, punjabi_hip_hop, pakistani_rap, sindhi_hip_hop",Pakistani hip hop is a music genre in Pakistan influenced heavily from merging American hip hop style beats with Pakistani poetry.,hip_hop_pakistanais,YES
,bn:00908751n,,"bristol_underground_scene, bristol_sound, bristol_urban_culture","The Bristol underground scene, refers to a cultural movement in Bristol beginning in the early 1980s.",scène_underground_de_bristol,YES
,bn:00911030n,,layali,"Layālī is a style of unmetered modal improvisation, based on a maqam, performed by a singing voice in Arabic music.",layali,YES
,bn:00911996n,,"direct_to_disc_recording, direct-to-disc_recording",Direct-to-disc recording refers to sound recording methods that bypass the use of magnetic tape recording and record audio directly onto analog disc masters.,enregistrement_direct_sur_disque,YES
,bn:00913220n,,junglist,"Junglist is a slang term which first referred to a person living in an area of West Kingston, Jamaica, called Jungle.",junglist,YES
,bn:00918010n,,"tahmilah, tahmila, tahmeelah, tahmeela",A taḥmīlah is a type of instrumental piece in Arabic music.,tahmilah,YES
,bn:00918010n,,"tahmilah, tahmila, tahmeelah, tahmeela",A taḥmīlah is a type of instrumental piece in Arabic music.,tahmila,YES
,bn:00923162n,,"ranat_thum, ranad_tum, ranad_thum, ranad-thume",The ranat thum is a low pitched xylophone used in the music of Thailand.,ranat_thum,YES
,bn:00923296n,,"thon_and_rammana, thon-rammana, rammana, thon_rammana",The thon and rammana are hand drums played as a pair in Thai classical music.,thon_and_rammana,YES
,bn:00932410n,,"scratch_vocal, scratch_vocals",A scratch vocal is a vocal performance that a singer records to provide a reference track that music producers and audio engineers can use as they craft other pieces of the recorded song.,scratch_vocal,YES
